AF3,F7,F3,FC5,T7,P7,O1,02,P8,T8,FC6,F4,F8,AF4,label
4262.56,3964.1,4276.41,4128.21,4334.36,4615.9,4053.33,4603.08,4196.41,4228.21,4186.15,4278.46,4591.28,4319.49,0
4264.1,3965.13,4243.59,4090.26,4332.31,4613.85,4070.26,4600.0,4187.69,4225.13,4194.87,4263.08,4602.05,4342.05,1
4241.03,4003.59,4230.26,4102.56,4341.54,4614.87,4048.21,4620.51,4187.69,4228.21,4176.92,4245.13,4553.33,4301.54,0
4316.92,4035.38,4272.31,4122.56,4347.18,4617.95,4105.64,4609.74,4216.92,4236.41,4212.31,4293.33,4622.56,4370.26,1
4287.69,3992.31,4260.0,4106.15,4340.0,4602.05,4066.15,4596.41,4189.23,4213.85,4192.82,4276.92,4619.49,4356.92,1
4288.21,4004.1,4259.49,4108.72,4335.38,4617.44,4055.9,4612.31,4178.97,4214.36,4193.33,4269.74,4572.82,4349.74,1
4299.49,4055.9,4267.18,4133.33,4351.28,4624.1,4070.77,4600.51,4216.92,4228.72,4204.62,4279.49,4610.26,4352.31,0
4405.13,4038.46,4276.92,4119.49,4321.54,4606.15,4057.95,4615.38,4200.51,4244.62,4247.18,4308.21,4680.0,4482.05,1
4277.44,3969.74,4264.1,4100.0,4328.72,4616.41,4076.92,4629.74,4206.15,4222.56,4202.56,4287.69,4596.41,4346.67,0
4283.08,4027.69,4258.97,4138.97,4330.77,4609.23,4069.23,4612.82,4184.62,4189.74,4179.49,4266.15,4572.31,4327.18,0
4287.18,3989.23,4265.13,4107.18,4327.18,4599.49,4055.9,4602.05,4188.21,4205.64,4185.64,4276.92,4588.21,4345.13,1
4287.69,4010.26,4250.77,4116.92,4334.36,4615.9,4056.41,4608.72,4194.36,4225.13,4198.46,4268.21,4588.72,4360.51,1
4288.21,4022.56,4267.18,4110.77,4344.62,4617.95,4048.72,4619.49,4201.03,4239.49,4201.54,4270.26,4590.26,4363.59,1
4285.64,3997.95,4258.97,4106.67,4323.59,4625.64,4075.38,4612.31,4196.92,4236.92,4210.26,4280.51,4626.67,4352.31,0
4299.49,4053.85,4289.23,4161.03,4380.0,4648.72,4091.79,4642.05,4209.74,4234.36,4215.9,4291.28,4620.51,4356.92,0
4356.41,4011.28,4300.0,4151.79,4389.74,4666.67,4120.51,4662.56,4241.54,4264.62,4204.62,4314.36,4610.77,4390.77,1
4275.38,3994.36,4245.13,4102.56,4330.77,4616.41,4045.13,4630.26,4211.28,4247.18,4198.97,4265.13,4605.13,4354.87,0
4315.9,4052.82,4280.0,4157.44,4345.13,4620.51,4080.51,4617.95,4205.64,4243.59,4201.03,4276.92,4607.69,4354.36,1
4298.46,4012.82,4257.44,4123.59,4321.03,4587.69,4049.74,4582.05,4164.1,4194.36,4172.82,4265.64,4578.97,4358.97,1
4308.21,4025.64,4260.0,4133.85,4342.56,4618.46,4078.97,4606.67,4209.23,4255.9,4213.85,4274.87,4612.31,4355.38,1
4366.15,3940.51,4251.79,4086.67,4311.28,4587.69,4075.9,4625.13,4228.21,4262.05,4293.85,4326.67,4774.36,4477.44,1
4309.23,4007.69,4267.69,4144.1,4348.72,4633.33,4068.72,4632.31,4221.03,4254.36,4218.46,4290.77,4618.97,4367.18,0
4333.33,4069.74,4301.03,4168.72,4376.41,4648.21,4090.26,4631.28,4198.97,4219.49,4210.26,4301.54,4607.18,4381.03,0
4229.74,4024.1,4230.26,4122.05,4343.59,4613.85,4054.36,4588.21,4164.1,4162.05,4111.79,4227.69,4454.36,4247.69,0
4285.64,4021.03,4264.62,4102.56,4349.23,4628.21,4114.36,4641.03,4229.74,4243.59,4209.74,4296.41,4621.54,4348.72,1
4275.9,3984.62,4261.54,4115.9,4332.82,4607.18,4050.26,4613.33,4194.36,4232.31,4188.72,4254.87,4587.18,4348.72,0
4288.21,4004.62,4252.82,4094.36,4340.51,4609.74,4050.77,4601.54,4187.18,4227.69,4209.74,4281.03,4633.33,4356.41,1
4274.87,3985.13,4247.69,4108.72,4339.49,4617.95,4072.82,4620.51,4207.69,4225.13,4201.03,4267.18,4603.59,4336.41,0
4282.05,3993.85,4249.23,4111.28,4325.13,4605.13,4040.0,4596.41,4183.08,4200.0,4170.77,4255.38,4577.95,4334.87,1
4333.85,3985.64,4262.05,4095.9,4330.26,4614.36,4073.33,4612.82,4202.05,4235.38,4228.21,4285.13,4664.1,4403.08,0
4286.15,4005.13,4261.03,4128.21,4332.31,4615.9,4053.85,4602.56,4194.87,4215.38,4197.95,4268.72,4602.05,4342.56,0
4298.46,4024.1,4262.05,4126.15,4335.38,4618.46,4057.95,4589.23,4166.15,4211.28,4182.56,4266.67,4567.18,4350.77,1
4291.79,4020.51,4257.44,4127.18,4347.69,4619.49,4078.46,4607.69,4183.08,4223.08,4191.28,4252.31,4586.67,4345.13,1
4296.92,4003.08,4273.33,4109.74,4342.05,4625.64,4064.1,4631.28,4211.28,4247.69,4183.59,4274.87,4601.54,4364.62,0
4244.1,4001.54,4240.51,4114.36,4340.51,4611.79,4042.56,4591.79,4164.1,4198.46,4163.59,4244.1,4539.49,4296.92,0
4268.72,3980.0,4247.69,4108.21,4334.36,4604.1,4058.46,4626.67,4207.69,4221.03,4208.21,4274.36,4589.74,4341.54,1
4294.36,4004.62,4276.41,4126.15,4334.87,4613.85,4080.51,4600.0,4194.87,4224.62,4202.05,4289.23,4597.95,4359.49,0
4295.9,4051.28,4252.82,4126.15,4347.69,4627.18,4074.87,4617.44,4210.26,4235.38,4208.21,4278.46,4613.33,4356.41,0
4362.56,3988.72,4263.59,4127.18,4347.18,4603.08,4069.74,4596.41,4195.38,4236.92,4211.79,4292.31,4620.0,4416.92,1
4380.51,4004.1,4264.62,4124.62,4358.97,4615.38,4078.46,4592.82,4190.77,4244.62,4225.64,4297.44,4645.13,4435.9,1
4278.97,3962.05,4251.79,4106.67,4333.33,4626.67,4073.33,4635.9,4211.79,4231.28,4199.49,4278.97,4588.21,4347.69,1
4261.54,3973.33,4265.13,4122.05,4343.59,4621.03,4055.9,4609.23,4194.36,4214.36,4165.64,4266.67,4583.59,4328.72,0
4299.49,4049.23,4266.67,4124.62,4346.67,4630.77,4073.85,4613.85,4205.13,4244.62,4192.82,4278.46,4614.36,4350.26,0
4296.92,4003.59,4265.13,4123.08,4333.85,4603.08,4038.46,4607.69,4189.74,4224.62,4200.0,4272.82,4593.33,4355.38,1
4271.28,3993.33,4243.59,4131.28,4332.31,4620.0,4037.95,4610.77,4207.18,4227.69,4186.15,4255.38,4609.74,4327.69,1
4318.97,4028.21,4266.67,4127.69,4349.23,4631.28,4084.1,4610.26,4208.21,4258.46,4209.23,4287.69,4608.72,4383.59,0
4372.31,4051.28,4337.44,4189.23,4416.41,4690.77,4150.77,4674.36,4261.03,4301.54,4288.72,4346.15,4691.79,4447.69,1
4314.87,4049.74,4261.03,4129.23,4345.13,4615.38,4051.28,4602.56,4188.72,4214.87,4191.28,4267.18,4597.44,4346.67,0
4293.33,3994.87,4254.36,4116.41,4337.44,4596.41,4092.31,4609.74,4193.33,4211.79,4186.67,4252.82,4597.95,4347.69,0
4241.54,3966.15,4245.64,4103.59,4337.95,4620.51,4068.21,4601.54,4188.72,4198.46,4150.26,4253.85,4522.05,4292.31,0
4305.13,4026.15,4262.05,4129.74,4340.51,4625.64,4090.77,4614.87,4216.92,4251.79,4197.44,4267.18,4606.15,4356.92,1
4288.21,4040.0,4249.23,4132.82,4344.1,4617.95,4064.1,4592.82,4186.67,4201.03,4183.59,4262.05,4593.85,4335.38,0
4390.26,4085.13,4350.26,4200.0,4423.08,4717.44,4144.1,4695.38,4271.79,4316.41,4298.97,4365.64,4696.41,4447.69,0
4280.51,3977.95,4261.54,4115.38,4325.13,4604.62,4066.67,4610.77,4185.64,4214.87,4185.13,4260.0,4582.05,4335.38,0
4310.26,4057.44,4272.31,4128.72,4344.62,4626.67,4076.92,4605.64,4192.82,4210.77,4192.82,4271.79,4609.74,4347.69,0
4307.69,4023.08,4273.33,4121.54,4354.36,4633.33,4083.08,4630.77,4210.26,4246.15,4200.51,4291.28,4622.56,4377.95,0
4303.08,4028.72,4261.54,4121.03,4347.18,4610.26,4066.15,4594.87,4197.44,4226.67,4208.21,4281.03,4618.97,4360.51,1
4277.44,4003.59,4246.15,4111.28,4334.36,4625.13,4056.41,4623.08,4205.64,4233.33,4192.31,4259.49,4590.77,4327.69,0
4294.87,4006.67,4260.51,4111.79,4333.85,4604.1,4040.51,4617.44,4206.15,4235.9,4209.74,4277.95,4597.95,4355.9,1
4276.92,3990.77,4247.69,4106.15,4342.05,4617.95,4062.05,4610.77,4197.44,4225.64,4200.51,4261.54,4597.95,4338.46,0
4318.46,4016.92,4267.18,4103.08,4334.36,4599.49,4041.03,4601.03,4193.33,4235.38,4217.95,4272.31,4623.08,4361.03,1
4313.85,4018.97,4266.15,4117.44,4330.26,4615.38,4073.85,4613.85,4187.69,4215.9,4195.9,4283.59,4584.1,4375.38,0
4289.23,4004.1,4239.49,4108.72,4356.92,4640.0,4089.74,4644.1,4229.23,4281.03,4226.67,4274.36,4643.08,4368.72,1
4290.26,4016.41,4257.95,4141.54,4336.41,4613.33,4066.67,4604.1,4201.03,4212.82,4184.1,4271.79,4578.97,4352.31,1
4278.46,3994.36,4252.82,4106.67,4320.51,4618.46,4072.31,4597.44,4191.28,4221.03,4178.97,4269.23,4589.23,4355.38,0
4278.46,3953.85,4244.1,4076.92,4315.9,4584.1,4073.33,4605.64,4191.79,4226.67,4210.26,4282.05,4635.9,4384.62,1
4474.87,4152.82,4291.79,4185.64,4340.0,4587.18,4068.72,4618.97,4204.1,4235.9,4259.49,4330.26,4700.51,4501.03,0
4322.56,4006.67,4263.08,4107.18,4333.85,4624.62,4065.64,4615.38,4196.92,4225.13,4208.72,4272.31,4606.67,4380.51,0
4262.56,3969.74,4244.1,4094.36,4332.82,4614.36,4068.21,4605.64,4187.18,4227.69,4195.38,4262.56,4598.46,4338.46,1
4335.38,4024.1,4294.87,4150.77,4356.41,4628.21,4098.46,4632.82,4215.38,4245.64,4228.72,4301.03,4630.77,4405.13,1
4284.62,3993.85,4260.0,4121.54,4341.03,4615.9,4068.21,4610.26,4183.59,4218.46,4204.62,4269.23,4602.05,4346.15,0
4290.26,4000.51,4258.97,4114.36,4340.51,4613.85,4053.85,4601.54,4193.85,4227.18,4209.74,4274.36,4614.36,4349.23,0
4348.72,4028.72,4283.08,4137.44,4340.0,4620.0,4053.33,4591.28,4176.41,4223.08,4212.82,4276.92,4616.41,4389.23,0
4292.82,3995.38,4265.64,4127.69,4336.92,4613.85,4045.64,4604.1,4173.85,4225.13,4208.21,4283.59,4587.69,4351.79,1
4282.05,3988.72,4261.54,4108.72,4337.95,4619.49,4064.1,4619.49,4205.13,4224.62,4208.21,4280.0,4604.1,4358.46,0
4264.62,4003.59,4260.0,4121.54,4338.46,4632.82,4097.44,4615.38,4194.36,4208.72,4187.18,4272.31,4557.95,4338.97,1
4276.92,3988.21,4252.82,4088.72,4338.97,4630.26,4080.0,4615.9,4197.44,4223.59,4192.82,4265.13,4584.1,4343.08,0
4288.72,3998.97,4264.62,4107.18,4336.92,4609.23,4062.56,4613.33,4194.36,4223.59,4204.62,4284.1,4589.74,4357.95,0
4281.54,4026.15,4248.21,4120.0,4353.33,4630.26,4107.18,4611.79,4206.15,4227.69,4194.36,4270.26,4577.95,4317.95,0
4255.9,3961.03,4258.97,4114.36,4337.95,4625.13,4059.49,4620.0,4192.82,4211.28,4162.56,4265.13,4576.41,4320.0,0
4307.18,4009.74,4246.67,4116.41,4331.28,4616.41,4074.36,4595.38,4188.72,4222.05,4154.87,4264.1,4600.51,4351.28,0
4315.9,3988.72,4261.03,4107.18,4317.95,4614.87,4068.72,4639.49,4221.54,4237.44,4199.49,4286.67,4595.9,4378.46,1
4303.59,4006.67,4244.62,4121.03,4334.36,4625.64,4086.15,4617.44,4203.59,4252.31,4208.21,4290.26,4613.85,4376.92,0
4333.85,4057.44,4280.0,4154.36,4344.62,4626.67,4065.64,4584.62,4175.38,4227.18,4194.36,4276.41,4594.36,4368.21,1
4291.28,4013.33,4260.51,4136.92,4347.69,4628.72,4086.15,4602.56,4200.0,4238.97,4192.82,4271.28,4594.87,4339.49,1
4450.26,4104.1,4313.33,4169.74,4348.21,4629.74,4074.87,4610.26,4210.26,4251.79,4224.1,4315.9,4647.69,4473.85,0
4291.79,3998.97,4260.0,4115.9,4337.44,4613.33,4071.28,4616.41,4206.67,4236.41,4204.62,4284.1,4629.74,4365.13,1
4305.13,4048.72,4263.59,4119.49,4351.79,4623.08,4062.05,4602.05,4200.0,4229.74,4201.54,4276.92,4614.87,4355.9,0
4277.95,4005.64,4249.74,4103.59,4343.08,4613.85,4050.26,4596.92,4183.59,4226.67,4203.59,4278.46,4623.59,4347.69,1
4321.03,3968.72,4252.31,4114.36,4327.18,4602.56,4069.23,4616.92,4209.23,4262.05,4212.82,4297.95,4702.05,4417.44,1
4324.1,4022.05,4287.18,4135.9,4367.69,4652.31,4081.54,4640.51,4232.31,4268.21,4244.62,4307.69,4636.41,4390.77,0
4298.97,4027.18,4270.77,4139.49,4345.64,4622.56,4080.51,4615.38,4204.1,4250.77,4197.95,4267.18,4611.28,4351.28,1
4313.33,4015.38,4269.74,4119.49,4323.59,4604.1,4052.82,4616.92,4196.41,4231.79,4203.08,4289.74,4609.74,4385.64,0
4288.21,3981.03,4256.41,4117.95,4338.46,4626.67,4051.28,4628.21,4204.62,4234.87,4208.72,4270.77,4606.15,4351.28,0
4283.59,3995.9,4243.08,4094.36,4340.51,4618.46,4056.92,4606.15,4190.77,4227.69,4197.44,4263.59,4585.64,4354.36,1
4332.31,4013.85,4305.64,4147.69,4374.36,4651.79,4109.74,4652.31,4238.97,4247.18,4200.51,4305.64,4619.49,4379.49,1
4315.9,3996.92,4273.85,4106.15,4335.9,4620.0,4082.05,4622.05,4197.44,4224.62,4203.59,4286.67,4591.28,4364.1,1
4295.38,3997.44,4245.13,4118.97,4335.38,4602.56,4075.38,4620.0,4204.1,4225.64,4203.59,4270.77,4609.23,4345.64,0
4290.26,4016.92,4264.62,4136.41,4334.36,4612.31,4068.72,4597.95,4201.03,4241.54,4202.56,4268.72,4602.05,4335.9,1
4291.28,3992.82,4263.59,4107.18,4334.36,4607.18,4062.56,4595.9,4183.08,4211.28,4168.72,4267.69,4584.1,4336.92,1
4282.56,3976.92,4263.08,4108.72,4334.36,4625.64,4076.41,4626.67,4209.74,4231.28,4210.26,4286.15,4609.74,4356.92,0
4311.79,4007.18,4267.69,4123.08,4337.44,4606.67,4057.44,4614.36,4193.85,4226.67,4194.36,4273.33,4607.69,4370.26,1
4303.08,4003.59,4267.18,4137.44,4347.18,4631.28,4075.38,4627.18,4215.9,4235.9,4212.31,4280.0,4600.0,4346.15,0
4295.38,4064.1,4278.46,4169.74,4374.87,4647.18,4086.15,4646.67,4203.59,4227.69,4195.9,4276.41,4579.49,4327.69,0
4314.36,4009.23,4288.72,4138.97,4347.18,4613.33,4070.26,4636.41,4225.64,4251.28,4208.21,4306.67,4624.62,4386.67,1
4297.44,4049.74,4264.62,4118.97,4355.38,4620.51,4061.54,4587.69,4201.03,4215.38,4183.59,4273.33,4600.0,4347.18,0
4293.33,4000.0,4264.1,4115.38,4336.41,4614.87,4066.15,4615.9,4195.38,4229.74,4168.72,4276.41,4598.97,4354.87,1
4313.33,4013.85,4264.1,4121.03,4348.21,4618.46,4057.95,4627.18,4210.26,4245.13,4184.1,4273.85,4615.38,4364.1,1
4318.46,3917.95,4250.26,4065.64,4323.08,4604.62,4098.46,4650.26,4240.51,4270.77,4280.0,4313.85,4730.26,4432.82,1
4302.05,3995.9,4262.56,4131.28,4347.69,4633.33,4078.46,4637.95,4208.21,4247.18,4229.74,4296.92,4633.85,4369.74,0
4312.82,4004.62,4269.74,4135.9,4348.21,4641.54,4063.59,4636.41,4221.03,4251.28,4223.08,4287.18,4618.97,4371.28,0
4260.0,3988.72,4238.46,4104.62,4337.95,4603.08,4062.05,4589.23,4176.41,4209.23,4174.87,4258.97,4593.33,4328.21,1
4281.54,4028.21,4262.56,4136.92,4334.36,4607.18,4035.38,4594.36,4183.08,4210.77,4195.38,4264.1,4620.0,4349.74,1
4280.51,3984.62,4256.41,4102.56,4339.49,4623.08,4082.56,4629.23,4200.0,4235.38,4211.79,4279.49,4599.49,4354.36,0
4328.72,4021.54,4289.23,4138.46,4367.69,4649.74,4083.59,4643.08,4225.13,4265.13,4240.51,4309.74,4636.41,4391.79,0
4284.1,4012.31,4254.87,4110.26,4336.92,4610.77,4053.85,4605.13,4190.77,4208.72,4180.0,4261.54,4579.49,4332.31,0
4305.64,4016.41,4273.33,4133.85,4342.56,4628.72,4061.03,4614.36,4207.69,4229.23,4210.26,4280.0,4613.33,4365.64,1
4280.51,4017.44,4247.18,4122.56,4327.18,4605.13,4067.69,4613.33,4197.44,4209.74,4184.62,4263.59,4591.79,4334.87,0
4359.49,4047.18,4274.87,4141.03,4340.0,4610.77,4074.87,4591.28,4174.87,4211.28,4218.97,4294.36,4621.03,4397.44,0
4302.05,4015.9,4250.26,4120.0,4333.33,4629.74,4076.92,4600.0,4199.49,4236.92,4194.87,4275.9,4596.41,4367.18,0
4276.92,3940.0,4247.69,4088.72,4331.79,4616.41,4106.15,4646.67,4243.59,4251.28,4239.49,4303.08,4654.36,4365.13,1
4279.49,3986.15,4260.51,4104.62,4327.18,4617.95,4060.51,4609.23,4191.79,4227.69,4188.72,4261.03,4588.21,4350.77,1
4312.31,4005.13,4268.72,4123.59,4349.74,4606.67,4093.33,4629.23,4208.21,4236.41,4223.59,4290.77,4627.18,4368.72,0
4281.54,3981.03,4262.05,4116.92,4329.74,4613.33,4069.74,4609.23,4201.54,4221.54,4188.21,4272.31,4583.59,4331.28,0
4272.31,4022.56,4245.64,4112.31,4337.44,4611.28,4039.49,4602.05,4200.0,4229.23,4202.56,4257.95,4621.54,4335.9,1
4329.74,4018.46,4263.59,4136.92,4326.15,4631.28,4057.95,4610.77,4194.87,4240.51,4215.38,4290.26,4636.41,4396.41,0
4404.62,4041.54,4290.77,4132.31,4320.51,4602.56,4060.0,4613.33,4200.51,4241.54,4242.56,4316.41,4674.87,4470.26,1
4314.36,4013.85,4282.56,4134.36,4351.28,4635.9,4086.67,4635.9,4215.9,4242.05,4211.79,4297.44,4614.36,4372.31,0
4283.59,3989.74,4264.1,4120.51,4331.28,4612.82,4056.92,4609.23,4195.38,4219.49,4205.13,4274.87,4605.13,4350.26,0
4420.0,4108.72,4297.44,4170.26,4326.67,4604.1,4058.46,4591.79,4182.56,4204.62,4203.08,4294.36,4606.67,4451.28,0
4292.31,4012.31,4252.82,4122.05,4333.33,4618.46,4092.82,4609.23,4198.97,4240.0,4194.36,4260.51,4589.23,4324.62,1
4276.41,3992.82,4262.05,4122.56,4348.72,4625.13,4067.69,4592.82,4178.97,4222.56,4173.33,4265.64,4590.26,4334.36,1
4293.85,3997.44,4250.77,4117.95,4346.15,4625.13,4066.67,4620.51,4207.69,4231.28,4218.46,4279.49,4608.72,4354.36,0
4289.74,4038.46,4245.64,4123.08,4340.0,4619.49,4055.38,4600.51,4182.05,4200.0,4174.36,4248.72,4583.59,4328.21,0
4276.41,3987.18,4238.97,4105.13,4321.03,4604.62,4056.41,4613.85,4194.87,4213.33,4200.51,4265.64,4588.21,4342.05,1
4307.69,4007.18,4245.64,4120.51,4340.0,4632.31,4084.62,4603.08,4188.72,4237.44,4197.95,4282.56,4607.18,4380.51,0
4312.82,4005.64,4276.41,4138.46,4331.28,4608.21,4062.05,4614.36,4202.05,4232.31,4202.05,4291.28,4614.36,4377.44,1
4275.9,4053.85,4249.74,4143.59,4343.59,4614.87,4053.85,4600.0,4181.54,4192.82,4168.72,4258.46,4562.56,4314.87,0
4274.87,4055.38,4272.82,4167.69,4362.56,4634.87,4080.0,4631.79,4180.51,4206.15,4173.33,4261.54,4554.87,4306.15,0
4277.95,3986.67,4257.95,4105.64,4325.64,4614.87,4056.41,4615.38,4197.95,4211.79,4190.77,4274.87,4604.62,4350.26,0
4304.1,4037.44,4245.13,4115.38,4355.9,4630.77,4111.79,4623.08,4229.74,4235.38,4212.82,4271.28,4615.9,4354.87,1
4298.46,4012.82,4272.82,4122.56,4337.44,4617.44,4045.64,4609.23,4203.59,4239.49,4201.03,4273.33,4603.59,4358.46,1
4280.0,3984.1,4231.79,4103.08,4336.41,4612.82,4046.67,4609.74,4203.59,4231.28,4204.1,4264.62,4598.97,4333.33,0
4390.77,4114.36,4306.15,4169.23,4338.97,4612.82,4075.9,4592.31,4175.38,4192.82,4196.92,4297.44,4579.49,4430.26,1
4296.92,4009.74,4268.21,4123.08,4344.1,4616.41,4081.54,4617.95,4211.79,4238.97,4211.28,4281.54,4606.67,4373.85,1
4321.03,4028.21,4263.59,4134.36,4342.05,4632.82,4076.41,4587.18,4189.74,4238.97,4204.62,4285.13,4606.15,4390.26,0
4286.15,3983.59,4263.59,4123.59,4348.21,4622.05,4091.79,4615.38,4193.33,4211.79,4193.33,4262.56,4573.33,4354.36,1
4295.9,4008.72,4265.13,4118.97,4333.33,4625.64,4052.31,4615.38,4198.46,4233.85,4201.54,4276.92,4603.08,4360.0,1
4316.41,4000.0,4269.23,4109.23,4330.77,4608.72,4065.13,4606.15,4197.44,4222.56,4203.59,4282.05,4591.79,4356.41,1
4267.18,3970.77,4243.59,4094.87,4332.31,4605.13,4065.13,4628.21,4208.72,4221.54,4206.15,4269.23,4586.67,4339.49,1
4322.05,4043.08,4282.05,4136.92,4352.31,4624.62,4070.77,4604.1,4196.41,4228.72,4212.31,4293.85,4629.23,4378.46,1
4280.51,3991.28,4255.9,4110.26,4325.13,4604.62,4044.62,4579.49,4171.79,4203.08,4188.72,4278.97,4601.03,4337.44,1
4344.62,4023.59,4302.56,4153.33,4383.08,4658.97,4112.82,4661.03,4241.54,4261.03,4205.13,4305.64,4618.97,4389.74,1
4423.59,4070.26,4293.85,4138.97,4355.38,4615.9,4071.28,4611.79,4201.54,4245.64,4242.05,4306.15,4713.85,4494.36,0
4277.95,3976.92,4244.62,4094.87,4332.82,4614.36,4065.64,4601.03,4193.85,4232.82,4198.97,4272.82,4607.18,4345.64,1
4303.59,3988.72,4262.56,4108.21,4356.41,4632.31,4088.21,4630.26,4209.74,4256.41,4235.9,4291.28,4651.28,4390.77,1
4282.05,4008.72,4271.79,4117.95,4335.38,4614.87,4052.31,4604.1,4189.23,4216.41,4195.38,4280.51,4620.0,4336.41,1
4338.46,3980.51,4268.21,4141.54,4316.92,4611.79,4074.36,4600.0,4182.05,4219.49,4174.36,4294.36,4629.23,4405.13,1
4291.79,3993.33,4263.08,4105.64,4340.51,4609.74,4062.56,4593.85,4184.62,4214.87,4169.23,4272.31,4585.13,4347.18,1
4285.13,4004.1,4246.15,4095.9,4344.1,4616.92,4054.87,4610.77,4193.33,4233.33,4201.03,4262.05,4586.67,4354.36,1
4288.72,4008.21,4243.59,4103.08,4337.95,4631.28,4058.97,4619.49,4202.05,4233.85,4195.38,4260.0,4598.46,4335.9,0
4266.67,3973.85,4230.77,4095.38,4310.26,4613.85,4057.95,4613.33,4195.38,4229.74,4199.49,4267.69,4596.41,4335.9,0
4298.97,4015.9,4265.64,4122.05,4362.56,4636.41,4075.38,4620.51,4198.46,4235.9,4207.69,4274.36,4614.36,4363.08,0
4306.67,3999.49,4247.69,4123.59,4317.44,4597.44,4060.51,4592.31,4190.77,4225.64,4182.05,4271.79,4602.56,4370.26,1
4283.59,3980.51,4261.54,4108.21,4342.05,4624.62,4071.28,4629.74,4210.77,4234.36,4210.77,4286.15,4609.23,4356.41,0
4288.72,4003.08,4250.77,4118.97,4335.38,4624.1,4063.08,4619.49,4203.08,4227.18,4196.41,4267.18,4596.92,4351.79,0
4314.36,4000.0,4265.64,4104.1,4322.56,4598.97,4060.51,4612.82,4204.62,4232.82,4208.21,4278.97,4601.54,4356.92,1
4257.95,4012.82,4230.77,4108.21,4343.08,4625.64,4094.87,4595.38,4186.15,4203.08,4169.74,4251.79,4546.15,4294.87,0
4280.0,3998.46,4252.31,4092.82,4342.05,4621.54,4109.23,4631.28,4217.95,4225.64,4187.69,4278.46,4612.82,4336.41,1
4277.95,3990.26,4240.0,4108.72,4342.56,4618.46,4045.64,4625.13,4226.15,4245.13,4208.21,4273.85,4589.23,4347.69,1
4275.38,3991.28,4244.62,4111.28,4318.46,4611.28,4044.62,4598.46,4188.21,4212.82,4182.56,4259.49,4596.92,4327.18,1
4284.1,4003.08,4261.03,4113.85,4336.92,4615.38,4075.38,4598.46,4181.54,4226.67,4203.59,4274.36,4600.0,4363.59,1
4293.33,3990.77,4251.28,4124.1,4338.46,4615.38,4047.69,4595.9,4181.03,4214.36,4180.51,4262.05,4606.67,4338.97,0
4302.56,4033.85,4261.03,4135.9,4348.72,4631.79,4075.38,4598.46,4196.41,4226.67,4193.85,4267.18,4584.62,4343.08,1
4297.44,3998.97,4267.18,4120.51,4334.87,4621.03,4066.67,4611.28,4196.92,4230.26,4218.97,4283.59,4621.03,4353.85,0
4408.21,4038.46,4289.23,4135.38,4338.46,4606.67,4058.97,4604.62,4201.54,4239.49,4247.69,4307.18,4692.31,4467.69,0
4306.15,4040.0,4255.9,4135.9,4351.28,4618.46,4060.0,4621.03,4205.64,4237.44,4207.18,4281.03,4601.54,4356.92,0
4303.59,4034.36,4247.69,4126.15,4353.85,4615.9,4058.46,4619.49,4208.21,4234.87,4208.72,4276.41,4600.0,4351.28,0
4282.05,4000.0,4260.51,4123.08,4342.05,4618.97,4066.15,4610.77,4200.0,4227.18,4205.13,4270.26,4605.64,4348.72,0
4286.67,3937.44,4246.67,4106.67,4332.82,4625.64,4055.9,4612.31,4209.23,4231.79,4205.13,4271.28,4593.85,4342.05,0
4313.33,4025.64,4277.44,4115.9,4343.08,4616.92,4058.97,4615.9,4204.62,4240.0,4199.49,4266.67,4595.38,4371.79,0
4284.62,4008.72,4262.56,4120.0,4327.18,4607.18,4048.21,4597.44,4175.38,4208.72,4189.23,4270.26,4606.15,4347.69,1
4445.13,4140.51,4307.18,4178.97,4332.82,4590.77,4068.72,4605.64,4191.28,4212.31,4210.26,4309.23,4632.82,4466.15,0
4274.87,3977.44,4266.67,4124.62,4344.1,4616.41,4054.87,4595.38,4185.13,4213.33,4171.79,4273.33,4583.08,4336.92,0
4292.82,4001.03,4246.15,4116.92,4332.31,4622.05,4055.9,4615.38,4200.0,4245.13,4219.49,4282.05,4626.67,4365.64,0
4303.59,4055.38,4261.03,4139.49,4352.31,4632.31,4077.44,4628.72,4224.62,4234.36,4193.85,4284.1,4609.23,4350.26,0
4276.92,3976.41,4260.51,4112.31,4344.1,4631.79,4077.44,4653.33,4227.18,4248.21,4213.33,4288.72,4611.28,4347.18,0
4295.9,3997.44,4255.9,4106.67,4329.74,4616.92,4065.64,4624.1,4206.15,4232.31,4190.26,4269.23,4597.44,4348.72,0
4310.77,4027.69,4264.62,4130.77,4349.23,4614.87,4053.85,4610.77,4187.18,4225.64,4197.44,4270.26,4604.62,4364.1,1
4290.26,4009.23,4263.59,4118.97,4347.69,4621.54,4087.18,4614.36,4209.74,4244.62,4218.97,4274.87,4613.85,4377.95,1
4314.87,4014.36,4272.31,4134.87,4348.72,4634.87,4069.23,4609.74,4197.95,4228.72,4211.79,4273.85,4593.85,4353.85,0
4263.08,3958.97,4230.77,4090.77,4325.64,4614.87,4082.56,4609.23,4197.95,4218.46,4181.03,4262.05,4572.31,4320.0,0
4277.44,3977.95,4246.67,4104.62,4342.56,4621.03,4064.62,4614.87,4211.79,4230.26,4200.51,4262.56,4609.23,4336.41,0
